produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
PIACAVA                  ,BENEFICIADA         ,11474,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,16"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,64"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,BARCELOS-AM                                       ,1300409,AM        ,NORTE          ,2025,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,17"
PIACAVA                  ,BENEFICIADA         ,11474,BARCELOS-AM                                       ,1300409,AM        ,NORTE          ,2025,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,07"
PIACAVA                  ,BENEFICIADA         ,11474,SANTA ISABEL DO RIO NEGRO-AM                      ,1303601,AM        ,NORTE          ,2025,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,1"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,SANTA ISABEL DO RIO NEGRO-AM                      ,1303601,AM        ,NORTE          ,2025,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,3"
PIACAVA                  ,BENEFICIADA         ,11474,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,06"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,59"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,BARCELOS-AM                                       ,1300409,AM        ,NORTE          ,2025,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,25"
PIACAVA                  ,BENEFICIADA         ,11474,BARCELOS-AM                                       ,1300409,AM        ,NORTE          ,2025,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,81"
PIACAVA                  ,BENEFICIADA         ,11474,SANTA ISABEL DO RIO NEGRO-AM                      ,1303601,AM        ,NORTE          ,2025,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,1"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,SANTA ISABEL DO RIO NEGRO-AM                      ,1303601,AM        ,NORTE          ,2025,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,3"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,53"
PIACAVA                  ,BENEFICIADA         ,11474,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,0"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,BARCELOS-AM                                       ,1300409,AM        ,NORTE          ,2025,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,24"
PIACAVA                  ,BENEFICIADA         ,11474,BARCELOS-AM                                       ,1300409,AM        ,NORTE          ,2025,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,8"
PIACAVA                  ,BENEFICIADA         ,11474,SANTA ISABEL DO RIO NEGRO-AM                      ,1303601,AM        ,NORTE          ,2025,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,"5,1"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,SANTA ISABEL DO RIO NEGRO-AM                      ,1303601,AM        ,NORTE          ,2025,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,3"
PIACAVA                  ,NÃO BENEFICIADA     ,11475,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,6"
PIACAVA                  ,BENEFICIADA         ,11474,ITUBERÁ-BA                                        ,2917300,BA        ,NORDESTE       ,2025,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,"4,13"
PICAPE                   ,100 1.4             ,13106,FORMIGA-MG                                        ,3126109,MG        ,SUDESTE        ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"91000,0"
PICUS                    ,NÃO INFORMADO       ,11977,CAMPO MOURÃO-PR                                   ,4104303,PR        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"204,97"
PICUS                    ,NÃO INFORMADO       ,11977,UBIRATÃ-PR                                        ,4128005,PR        ,SUL            ,2024,11,PREÇO PAGO PELO PRODUTOR                                    ,"204,97"
PICUS                    ,NÃO INFORMADO       ,11977,CAMPO MOURÃO-PR                                   ,4104303,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"205,49"
PICUS                    ,NÃO INFORMADO       ,11977,UBIRATÃ-PR                                        ,4128005,PR        ,SUL            ,2025,3,PREÇO PAGO PELO PRODUTOR                                    ,"164,0"
PICUS                    ,NÃO INFORMADO       ,11977,CAMPO MOURÃO-PR                                   ,4104303,PR        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"205,49"
PICUS                    ,NÃO INFORMADO       ,11977,UBIRATÃ-PR                                        ,4128005,PR        ,SUL            ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"172,0"
PILHAS                   ,AA                  ,14941,SENA MADUREIRA-AC                                 ,1200500,AC        ,NORTE          ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"6,0"
PILHAS                   ,AA                  ,14941,MANICORÉ-AM                                       ,1302702,AM        ,NORTE          ,2025,7,PREÇO PAGO PELO PRODUTOR                                    ,"28,5"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,VALENÇA-BA                                        ,2932903,BA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,"27,38"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,JAGUARÉ-ES                                        ,3203056,ES        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,"29,93"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,NOVA VENÉCIA-ES                                   ,3203908,ES        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,64"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,SÃO MATEUS-ES                                     ,3204906,ES        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,64"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,CAPITÃO POÇO-PA                                   ,1502301,PA        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,IGARAPÉ-AÇU-PA                                    ,1503200,PA        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,39"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,VALENÇA-BA                                        ,2932903,BA        ,NORDESTE       ,2024,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,"25,48"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,JAGUARÉ-ES                                        ,3203056,ES        ,SUDESTE        ,2024,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,"29,45"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,NOVA VENÉCIA-ES                                   ,3203908,ES        ,SUDESTE        ,2024,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,"28,98"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,SÃO MATEUS-ES                                     ,3204906,ES        ,SUDESTE        ,2024,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,"28,98"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,CAPITÃO POÇO-PA                                   ,1502301,PA        ,NORTE          ,2024,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,IGARAPÉ-AÇU-PA                                    ,1503200,PA        ,NORTE          ,2024,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,67"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,VALENÇA-BA                                        ,2932903,BA        ,NORDESTE       ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"25,55"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,JAGUARÉ-ES                                        ,3203056,ES        ,SUDESTE        ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"31,25"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,NOVA VENÉCIA-ES                                   ,3203908,ES        ,SUDESTE        ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,SÃO MATEUS-ES                                     ,3204906,ES        ,SUDESTE        ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,38"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,CAPITÃO POÇO-PA                                   ,1502301,PA        ,NORTE          ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,25"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,IGARAPÉ-AÇU-PA                                    ,1503200,PA        ,NORTE          ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,TOMÉ-AÇU-PA                                       ,1508001,PA        ,NORTE          ,2024,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,VALENÇA-BA                                        ,2932903,BA        ,NORDESTE       ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"25,76"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,JAGUARÉ-ES                                        ,3203056,ES        ,SUDESTE        ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,NOVA VENÉCIA-ES                                   ,3203908,ES        ,SUDESTE        ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,17"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,SÃO MATEUS-ES                                     ,3204906,ES        ,SUDESTE        ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"31,74"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,CAPITÃO POÇO-PA                                   ,1502301,PA        ,NORTE          ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"31,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,IGARAPÉ-AÇU-PA                                    ,1503200,PA        ,NORTE          ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,35"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,TOMÉ-AÇU-PA                                       ,1508001,PA        ,NORTE          ,2025,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,"29,04"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,VALENÇA-BA                                        ,2932903,BA        ,NORDESTE       ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"25,63"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,JAGUARÉ-ES                                        ,3203056,ES        ,SUDESTE        ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,13"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,NOVA VENÉCIA-ES                                   ,3203908,ES        ,SUDESTE        ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,5"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,SÃO MATEUS-ES                                     ,3204906,ES        ,SUDESTE        ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,88"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,CAPITÃO POÇO-PA                                   ,1502301,PA        ,NORTE          ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"31,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,IGARAPÉ-AÇU-PA                                    ,1503200,PA        ,NORTE          ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,TOMÉ-AÇU-PA                                       ,1508001,PA        ,NORTE          ,2025,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,"28,0"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,VALENÇA-BA                                        ,2932903,BA        ,NORDESTE       ,2025,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,"26,45"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,JAGUARÉ-ES                                        ,3203056,ES        ,SUDESTE        ,2025,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,"31,63"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,NOVA VENÉCIA-ES                                   ,3203908,ES        ,SUDESTE        ,2025,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,13"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,SÃO MATEUS-ES                                     ,3204906,ES        ,SUDESTE        ,2025,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,"32,63"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,BAIÃO-PA                                          ,1501204,PA        ,NORTE          ,2025,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,"30,5"
PIMENTA DO REINO         ,NÃO INFORMADO       ,5501,CAPITÃO POÇO-PA                                   ,1502301,PA        ,NORTE          ,2025,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,"31,75"
